participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names
P01,valence,logreg,time_statistical,all_channels,all,primary,8,5,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.49789915966386555,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,svm,time_statistical,all_channels,all,primary,8,1,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5345763305322128,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,svm,time_statistical,all_channels,all,primary,8,2,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5133928571428571,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,svm,time_statistical,all_channels,all,primary,8,3,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5692671299288946,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,svm,time_statistical,all_channels,all,primary,8,4,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5986182934712346,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,svm,time_statistical,all_channels,all,primary,8,5,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5084033613445378,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,gnb,time_statistical,all_channels,all,primary,8,1,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5173319327731093,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,"{""classifier__var_smoothing"": 1e-11}",0.430234593837535,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5225638332255979,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5193587050204697,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4973739495798319,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]"
P01,valence,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.49334733893557425,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Oz""]"
P01,valence,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5703781512605043,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3""]"
P01,valence,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.48049989226459816,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3""]"
P01,valence,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.38584087481146306,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8""]"
P01,valence,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5731792717086835,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__PO7"", ""eeg_se_gamma__Pz""]"
P01,valence,svm,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5216211484593837,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Oz""]"
P01,valence,svm,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5876225490196078,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3""]"
P01,valence,svm,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5206919306184011,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3""]"
P01,valence,svm,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5156148998060762,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8""]"
P01,valence,svm,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5668767507002801,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__PO7"", ""eeg_se_gamma__Pz""]"
P01,valence,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5400035014005602,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Oz""]"
P01,valence,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.47697829131652664,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_se_beta__C3""]"
P01,valence,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.49445836026718376,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3""]"
P01,valence,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4114819004524887,"[""eeg_sd__C3"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8""]"
P01,valence,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5555847338935574,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__PO7"", ""eeg_se_gamma__Pz""]"
P01,valence,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.522233893557423,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_hc__Oz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Oz""]"
P01,valence,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5828956582633054,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__C3""]"
P01,valence,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.486674477483301,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__PO7""]"
P01,valence,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.435857035121741,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""eeg_se_gamma__Oz""]"
P01,valence,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5508578431372549,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__PO7"", ""eeg_bp_gamma__PO8"", ""eeg_se_gamma__Pz""]"
P01,valence,svm,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5356267507002801,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_hc__Oz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Oz""]"
P01,valence,svm,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5772058823529411,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__C3""]"
P01,valence,svm,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5213046757164405,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__PO7""]"
P01,valence,svm,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""eeg_se_gamma__Oz""]"
P01,valence,svm,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5564600840336135,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__PO7"", ""eeg_bp_gamma__PO8"", ""eeg_se_gamma__Pz""]"
P01,valence,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5287114845938375,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_hc__Oz"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Oz""]"
P01,valence,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5189075630252101,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__C3""]"
P01,valence,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.49914485024779137,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__PO7""]"
P01,valence,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.42037007110536523,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hm__Oz"", ""eeg_hc__Oz"", ""eeg_mf_hz__PO7"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__PO8"", ""eeg_se_gamma__Oz""]"
P01,valence,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5404411764705882,"[""eeg_sd__C3"", ""eeg_sd__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_se_beta__PO7"", ""eeg_bp_gamma__PO7"", ""eeg_bp_gamma__PO8"", ""eeg_se_gamma__Pz""]"
P01,valence,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5207457983193278,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Cz""]"
P01,valence,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5331757703081232,"[""eeg_sd__C3"", ""eeg_hm__C4"", ""eeg_hc__C4"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3"", ""eeg_se_gamma__C4""]"
P01,valence,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5268126481361776,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3""]"
P01,valence,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.46889813617754794,"[""eeg_sd__C3"", ""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3""]"
P01,valence,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.579656862745098,"[""eeg_sd__C3"", ""eeg_sd__Cz"", ""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__C3""]"
P01,valence,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5702906162464986,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Cz""]"
P01,valence,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5744922969187676,"[""eeg_sd__C3"", ""eeg_hm__C4"", ""eeg_hc__C4"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3"", ""eeg_se_gamma__C4""]"
P01,valence,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5104974682180564,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3""]"
P01,valence,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__C3"", ""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3""]"
P01,valence,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5435049019607843,"[""eeg_sd__C3"", ""eeg_sd__Cz"", ""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__C3""]"
P01,valence,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5887605042016807,"[""eeg_sd__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Cz""]"
P01,valence,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.43321078431372556,"[""eeg_sd__C3"", ""eeg_hm__C4"", ""eeg_hc__C4"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3"", ""eeg_se_gamma__C4""]"
P01,valence,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5609513035983623,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3""]"
P01,valence,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.49594645550527905,"[""eeg_sd__C3"", ""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3""]"
P01,valence,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5373774509803922,"[""eeg_sd__C3"", ""eeg_sd__Cz"", ""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3"", ""eeg_bp_gamma__C3""]"
P01,valence,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5585609243697479,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Cz""]"
P01,valence,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.47190126050420167,"[""eeg_sd__C3"", ""eeg_sd__Fz"", ""eeg_hm__C4"", ""eeg_hc__C4"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3"", ""eeg_se_beta__Cz"", ""eeg_se_gamma__C4""]"
P01,valence,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5538205666882138,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C3""]"
P01,valence,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4524886877828054,"[""eeg_sd__C3"", ""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Fz""]"
P01,valence,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.546656162464986,"[""eeg_sd__C3"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_hm__C3"", ""eeg_hm__Cz"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C3""]"
P01,valence,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.562937675070028,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__C3"", ""eeg_se_gamma__Cz""]"
P01,valence,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5468312324929973,"[""eeg_sd__C3"", ""eeg_sd__Fz"", ""eeg_hm__C4"", ""eeg_hc__C4"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__C4"", ""eeg_bp_beta__C3"", ""eeg_se_beta__C3"", ""eeg_se_beta__Cz"", ""eeg_se_gamma__C4""]"
P01,valence,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5351284744667097,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_hm__Cz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_se_beta__C3"", ""eeg_se_beta__C4"", ""eeg_bp_gamma__C3""]"
